AUROC_train,AUROC_val,Accuracy_train,Accuracy_val,epoch,step,train_loss,val_loss
,0.6230263113975525,,0.21556885540485382,0,0,,10.454078674316406
0.49188321828842163,,0.09909909963607788,,0,0,99.03897857666016,
,0.5960685014724731,,0.20958083868026733,1,1,,7.298903942108154
0.5158472061157227,,0.12912912666797638,,1,1,61.97581100463867,
,0.5844656825065613,,0.2514970004558563,2,2,,6.2397141456604
0.5258229374885559,,0.1321321278810501,,2,2,46.70414352416992,
,0.6177569031715393,,0.16167664527893066,3,3,,4.748174667358398
0.5275219678878784,,0.13813814520835876,,3,3,33.36436080932617,
,0.6436114311218262,,0.17365269362926483,4,4,,3.6732802391052246
0.5340753793716431,,0.12912912666797638,,4,4,24.095808029174805,
,0.6371935606002808,,0.11976047605276108,5,5,,2.9722723960876465
0.5253209471702576,,0.09909909963607788,,5,5,14.485231399536133,
,0.6408297419548035,,0.1796407252550125,6,6,,2.3941903114318848
0.5236067175865173,,0.1321321278810501,,6,6,9.488327026367188,
,0.612295389175415,,0.13173653185367584,7,7,,2.2831757068634033
0.5332294702529907,,0.15315315127372742,,7,7,6.4611663818359375,
,0.6249598264694214,,0.19760479032993317,8,8,,2.240769624710083
0.5713288187980652,,0.1621621549129486,,8,8,3.3010213375091553,
,0.6118549108505249,,0.10179640352725983,9,9,,2.235663414001465
0.5251699090003967,,0.15615615248680115,,9,9,2.892967700958252,
,0.6167751550674438,,0.19161677360534668,10,10,,2.249351739883423
0.5675807595252991,,0.09909909963607788,,10,10,2.608956813812256,
,0.5812054872512817,,0.16766467690467834,11,11,,2.2685883045196533
0.5273193120956421,,0.13813814520835876,,11,11,2.578409433364868,
,0.5385198593139648,,0.16167664527893066,12,12,,2.286092519760132
0.5208761096000671,,0.1501501500606537,,12,12,2.3372981548309326,
,0.5231723785400391,,0.16167664527893066,13,13,,2.2944159507751465
0.5280040502548218,,0.1501501500606537,,13,13,2.2874503135681152,
,0.47314339876174927,,0.13173653185367584,14,14,,2.298447608947754
0.5119684934616089,,0.13813814520835876,,14,14,2.2881386280059814,
,0.487029492855072,,0.113772451877594,15,15,,2.3000223636627197
0.5246137380599976,,0.12012012302875519,,15,15,2.3803539276123047,
,0.4867093563079834,,0.10778442770242691,16,16,,2.301090955734253
0.5064334273338318,,0.12012012302875519,,16,16,2.322995185852051,
,0.48230400681495667,,0.10778442770242691,17,17,,2.301668882369995
0.4921741187572479,,0.11711711436510086,,17,17,2.3204495906829834,
,0.4880731403827667,,0.10778442770242691,18,18,,2.3017666339874268
0.5252916216850281,,0.11711711436510086,,18,18,2.307238817214966,
,0.4843398630619049,,0.10778442770242691,19,19,,2.301762342453003
0.5113510489463806,,0.11711711436510086,,19,19,2.31455135345459,
,0.48543745279312134,,0.10778442770242691,20,20,,2.3017618656158447
0.5110602378845215,,0.11711711436510086,,20,20,2.302213191986084,
,0.5057389736175537,,0.10778442770242691,21,21,,2.301764488220215
0.5150004029273987,,0.11711711436510086,,21,21,2.3021581172943115,
,0.5178906917572021,,0.10778442770242691,22,22,,2.3017690181732178
0.5039759874343872,,0.11711711436510086,,22,22,2.3021240234375,
,0.4942733943462372,,0.10778442770242691,23,23,,2.301774024963379
0.5244853496551514,,0.11711711436510086,,23,23,2.301999568939209,
,0.495374858379364,,0.10778442770242691,24,24,,2.3017818927764893
0.49743562936782837,,0.11711711436510086,,24,24,2.302022933959961,
,0.495374858379364,,0.10778442770242691,25,25,,2.3017818927764893
