AUROC_train,AUROC_val,Accuracy_train,Accuracy_val,epoch,step,train_loss,val_loss
,0.5558072328567505,,0.20359280705451965,0,10,,6.586582183837891
0.5039787888526917,,0.1411411464214325,,0,10,333.02545166015625,
,0.603300929069519,,0.09580838680267334,1,21,,3.212352752685547
0.5413456559181213,,0.12312312424182892,,1,21,3.2151806354522705,
,0.6289726495742798,,0.10179640352725983,2,32,,3.070988655090332
0.5229699611663818,,0.1111111119389534,,2,32,2.286104202270508,
,0.6501973867416382,,0.13173653185367584,3,43,,2.71970534324646
0.575433611869812,,0.14414414763450623,,3,43,2.2330398559570312,
,0.662702739238739,,0.13772454857826233,4,54,,2.6524412631988525
0.595305323600769,,0.15615615248680115,,4,54,2.2318835258483887,
,0.6748579740524292,,0.13173653185367584,5,65,,2.499539613723755
0.5911053419113159,,0.15315315127372742,,5,65,2.2083547115325928,
,0.6965827345848083,,0.13772454857826233,6,76,,2.358774423599243
0.5830267071723938,,0.1501501500606537,,6,76,2.206120252609253,
,0.6918680667877197,,0.17365269362926483,7,87,,2.309142827987671
0.5585370659828186,,0.15915915369987488,,7,87,2.193408489227295,
,0.6879416704177856,,0.185628741979599,8,98,,2.376373052597046
0.5856255292892456,,0.20420420169830322,,8,98,2.177382707595825,
,0.6835604906082153,,0.1796407252550125,9,109,,2.376957416534424
0.5864657163619995,,0.20720720291137695,,9,109,2.1802642345428467,
,0.6942031979560852,,0.185628741979599,10,120,,2.4073486328125
0.6230790615081787,,0.21021020412445068,,10,120,2.1479835510253906,
,0.7008144855499268,,0.19161677360534668,11,131,,2.495058059692383
0.5974310636520386,,0.21921922266483307,,11,131,2.135977268218994,
,0.6904928684234619,,0.1796407252550125,12,142,,2.7316648960113525
0.6415403485298157,,0.2222222238779068,,12,142,2.1216957569122314,
,0.7145858407020569,,0.185628741979599,13,153,,2.7945122718811035
0.6355746984481812,,0.22822822630405426,,13,153,2.1209805011749268,
,0.7242909669876099,,0.185628741979599,14,164,,2.676957607269287
0.6468414068222046,,0.23723722994327545,,14,164,2.106245279312134,
,0.7213588356971741,,0.19161677360534668,15,175,,2.940549373626709
0.6333916187286377,,0.23723722994327545,,15,175,2.119889259338379,
,0.7156233787536621,,0.19161677360534668,16,186,,3.001038074493408
0.6696040630340576,,0.24924924969673157,,16,186,2.0609798431396484,
,0.7249587178230286,,0.19760479032993317,17,197,,2.8330764770507812
0.6557447910308838,,0.2522522509098053,,17,197,2.067253351211548,
,0.7307865619659424,,0.19161677360534668,18,208,,2.7267165184020996
0.6444805264472961,,0.2432432472705841,,18,208,2.0585532188415527,
,0.7219088077545166,,0.20359280705451965,19,219,,2.9126136302948
0.6404463052749634,,0.2522522509098053,,19,219,2.065009117126465,
,0.6950622200965881,,0.185628741979599,20,230,,3.273003578186035
0.6790135502815247,,0.25525525212287903,,20,230,2.048572540283203,
,0.7254351377487183,,0.20958083868026733,21,241,,2.988172769546509
0.6484108567237854,,0.26726725697517395,,21,241,2.0367283821105957,
,0.7461366057395935,,0.2215568870306015,22,252,,3.039614677429199
0.6840298175811768,,0.2642642557621002,,22,252,2.0165374279022217,
,0.7461366057395935,,0.2215568870306015,23,253,,3.039614677429199
