AUROC_train,AUROC_val,Accuracy_train,Accuracy_val,epoch,step,train_loss,val_loss
,0.8523909449577332,,0.257485032081604,0,10,,2.139005661010742
0.621221661567688,,0.12312312424182892,,0,10,2.278294563293457,
,0.9040243029594421,,0.35329341888427734,1,21,,1.5960607528686523
0.781547486782074,,0.3453453481197357,,1,21,1.8803874254226685,
,0.9219545125961304,,0.4371257424354553,2,32,,1.3884111642837524
0.862050473690033,,0.46846845746040344,,2,32,1.4110337495803833,
,0.927071213722229,,0.514970064163208,3,43,,1.2720500230789185
0.8794905543327332,,0.5345345139503479,,3,43,1.2029368877410889,
,0.9457494020462036,,0.628742516040802,4,54,,1.0162737369537354
0.8724663853645325,,0.630630612373352,,4,54,1.0052517652511597,
,0.9483166337013245,,0.658682644367218,5,65,,1.0276315212249756
0.9364280104637146,,0.6936936974525452,,5,65,0.7829623818397522,
,0.939679741859436,,0.6766467094421387,6,76,,1.0402328968048096
0.919779360294342,,0.7867867946624756,,6,76,0.6055063009262085,
,0.9465206861495972,,0.6167664527893066,7,87,,1.1635804176330566
0.9602610468864441,,0.8288288116455078,,7,87,0.4878607988357544,
,0.94847571849823,,0.7005987763404846,8,98,,1.0741591453552246
0.9420457482337952,,0.8198198080062866,,8,98,0.44877445697784424,
,0.9508482217788696,,0.658682644367218,9,109,,1.1091071367263794
0.955048143863678,,0.8618618845939636,,9,109,0.4072962999343872,
,0.938449501991272,,0.6766467094421387,10,120,,1.167542815208435
0.9467182159423828,,0.8768768906593323,,10,120,0.3631631135940552,
,0.9373272061347961,,0.71856290102005,11,131,,1.297424077987671
0.9547027349472046,,0.9069069027900696,,11,131,0.3226909637451172,
,0.9484667778015137,,0.71856290102005,12,142,,1.1213116645812988
0.9202635884284973,,0.9159159064292908,,12,142,0.26924967765808105,
,0.9393194317817688,,0.688622772693634,13,153,,1.4611865282058716
0.9899705052375793,,0.954954981803894,,13,153,0.17818793654441833,
,0.9437446594238281,,0.7305389046669006,14,164,,1.3544058799743652
0.9244115352630615,,0.9309309124946594,,14,164,0.22484157979488373,
,0.9479239583015442,,0.6946107745170593,15,175,,1.361212134361267
0.9724600315093994,,0.9009009003639221,,15,175,0.2799396812915802,
,0.9468071460723877,,0.688622772693634,16,186,,1.2408702373504639
0.9217847585678101,,0.9459459185600281,,16,186,0.18859881162643433,
,0.94413822889328,,0.7005987763404846,17,197,,1.3386287689208984
0.9587954878807068,,0.9519519805908203,,17,197,0.1504230499267578,
,0.9624139666557312,,0.7544910311698914,18,208,,1.1846119165420532
0.9488583207130432,,0.9639639854431152,,18,208,0.1276530772447586,
,0.9577638506889343,,0.7365269660949707,19,219,,1.3809901475906372
0.953643262386322,,0.9819819927215576,,19,219,0.05128241330385208,
,0.9577638506889343,,0.7365269660949707,20,220,,1.3809901475906372
