AUROC_train,AUROC_val,Accuracy_train,Accuracy_val,epoch,step,train_loss,val_loss
,0.7288722395896912,,0.20958083868026733,0,10,,2.173224449157715
0.6046791672706604,,0.1501501500606537,,0,10,2.240407705307007,
,0.8236996531486511,,0.32335329055786133,1,21,,1.8390825986862183
0.71950763463974,,0.2642642557621002,,1,21,1.9873417615890503,
,0.854876697063446,,0.341317355632782,2,32,,1.6741750240325928
0.7455125451087952,,0.3633633553981781,,2,32,1.7700127363204956,
,0.8419329524040222,,0.39520958065986633,3,43,,1.6210821866989136
0.781158447265625,,0.3513513505458832,,3,43,1.6263363361358643,
,0.86473548412323,,0.39520958065986633,4,54,,1.5345734357833862
0.8068591952323914,,0.39039039611816406,,4,54,1.5387263298034668,
,0.8717595338821411,,0.4491018056869507,5,65,,1.426227331161499
0.8194237351417542,,0.4534534513950348,,5,65,1.3629697561264038,
,0.8831357955932617,,0.43113771080970764,6,76,,1.404529094696045
0.8541044592857361,,0.45945945382118225,,6,76,1.3126624822616577,
,0.8717184662818909,,0.39520958065986633,7,87,,1.59521484375
0.8777148723602295,,0.48048049211502075,,7,87,1.227756142616272,
,0.8896950483322144,,0.485029935836792,8,98,,1.3582265377044678
0.8424696326255798,,0.46846845746040344,,8,98,1.303398847579956,
,0.863236129283905,,0.42514970898628235,9,109,,1.556759238243103
0.8725960850715637,,0.4924924969673157,,9,109,1.2662204504013062,
,0.884818971157074,,0.4790419042110443,10,120,,1.362273097038269
0.8750188946723938,,0.5495495200157166,,10,120,1.2443270683288574,
,0.8940964937210083,,0.514970064163208,11,131,,1.3200849294662476
0.8762834072113037,,0.5525525808334351,,11,131,1.1337192058563232,
,0.8753410577774048,,0.455089807510376,12,142,,1.4497524499893188
0.886876106262207,,0.5315315127372742,,12,142,1.1748868227005005,
,0.8909505605697632,,0.46706587076187134,13,153,,1.3690747022628784
0.872444748878479,,0.4834834933280945,,13,153,1.2796955108642578,
,0.8921908736228943,,0.4790419042110443,14,164,,1.3258779048919678
0.8963193297386169,,0.56456458568573,,14,164,1.1267451047897339,
,0.8785401582717896,,0.4491018056869507,15,175,,1.4352980852127075
0.887728214263916,,0.5585585832595825,,15,175,1.058032512664795,
,0.885593593120575,,0.4491018056869507,16,186,,1.3649311065673828
