AUROC_train,AUROC_val,Accuracy_train,Accuracy_val,epoch,step,train_loss,val_loss
,0.8910824060440063,,0.4518072307109833,0,10,,1.808629035949707
0.6996146440505981,,0.20359280705451965,,0,10,2.230356216430664,
,0.9414276480674744,,0.5722891688346863,1,21,,1.1153168678283691
0.916468620300293,,0.5928143858909607,,1,21,1.3831548690795898,
,0.966700553894043,,0.7108433842658997,2,32,,0.7748690843582153
0.9201682209968567,,0.7544910311698914,,2,32,0.7796440720558167,
,0.9444466829299927,,0.5722891688346863,3,43,,1.6246713399887085
0.9061928987503052,,0.8532934188842773,,3,43,0.4617439806461334,
,0.9685982465744019,,0.6987951993942261,4,54,,0.8216074109077454
0.946398913860321,,0.826347291469574,,4,54,0.5414146184921265,
,0.9641546010971069,,0.7108433842658997,5,65,,0.905643880367279
0.9810766577720642,,0.9371257424354553,,5,65,0.2152271866798401,
,0.9639190435409546,,0.7168674468994141,6,76,,1.0582412481307983
0.9378579258918762,,0.946107804775238,,6,76,0.1645299643278122,
,0.9726723432540894,,0.7530120611190796,7,87,,0.7891308069229126
0.9434605240821838,,0.955089807510376,,7,87,0.13601656258106232,
,0.9661298990249634,,0.759036123752594,8,98,,1.0661587715148926
0.9201881289482117,,0.9730538725852966,,8,98,0.08804187923669815,
,0.9519215822219849,,0.6987951993942261,9,109,,1.334517478942871
0.9724550247192383,,0.9520958065986633,,9,109,0.14555785059928894,
,0.962210476398468,,0.740963876247406,10,120,,1.0913974046707153
0.948596715927124,,0.976047933101654,,10,120,0.11162157356739044,
,0.9535506963729858,,0.6566265225410461,11,131,,1.4622325897216797
0.9472808837890625,,0.9730538725852966,,11,131,0.0877690538764,
,0.9666588306427002,,0.759036123752594,12,142,,1.0623515844345093
0.9491018056869507,,0.9730538725852966,,12,142,0.06583860516548157,
,0.9632378816604614,,0.7228915691375732,13,153,,1.23775053024292
0.9479042291641235,,0.985029935836792,,13,153,0.042250700294971466,
,0.9602895379066467,,0.7469879388809204,14,164,,1.3071552515029907
0.9383233189582825,,0.9940119981765747,,14,164,0.014824792742729187,
,0.9636241793632507,,0.759036123752594,15,175,,1.280694842338562
0.9628743529319763,,0.9970059990882874,,15,175,0.009143915958702564,
,0.9662370681762695,,0.7349397540092468,16,186,,1.267378807067871
0.9670659303665161,,1.0,,16,186,0.0022190306335687637,
,0.9653883576393127,,0.740963876247406,17,197,,1.2749987840652466
0.9820359349250793,,1.0,,17,197,0.0014784454833716154,
,0.9653883576393127,,0.740963876247406,18,198,,1.2749987840652466
