AUROC_train,AUROC_val,Accuracy_train,Accuracy_val,epoch,step,train_loss,val_loss
,0.8390215039253235,,0.28742516040802,0,10,,2.164442777633667
0.5733540654182434,,0.13513512909412384,,0,10,2.2910120487213135,
,0.85536789894104,,0.329341322183609,1,21,,1.8061047792434692
0.7761067152023315,,0.36636635661125183,,1,21,1.9392242431640625,
,0.9007413983345032,,0.39520958065986633,2,32,,1.5269030332565308
0.8294066190719604,,0.4654654562473297,,2,32,1.5289857387542725,
,0.9244405627250671,,0.5209580659866333,3,43,,1.294072151184082
0.8597308397293091,,0.56456458568573,,3,43,1.2103946208953857,
,0.9607969522476196,,0.658682644367218,4,54,,0.9418484568595886
0.9174726605415344,,0.717717707157135,,4,54,0.8622508645057678,
,0.9667667150497437,,0.7005987763404846,5,65,,0.8832806944847107
0.9235032200813293,,0.7807807922363281,,5,65,0.6111522316932678,
,0.966256856918335,,0.71856290102005,6,76,,0.8500576615333557
0.9711847901344299,,0.8708708882331848,,6,76,0.43604421615600586,
,0.9588063955307007,,0.7365269660949707,7,87,,0.9743014574050903
0.9458028078079224,,0.8498498201370239,,7,87,0.3970724046230316,
,0.9710952639579773,,0.7485029697418213,8,98,,0.9236407279968262
0.9546000957489014,,0.9009009003639221,,8,98,0.3172737658023834,
,0.9587547779083252,,0.7065868377685547,9,109,,1.2016600370407104
0.9563034176826477,,0.8828828930854797,,9,109,0.3108236789703369,
,0.9565647840499878,,0.71257483959198,10,120,,1.039499282836914
0.9221007227897644,,0.8978978991508484,,10,120,0.31874147057533264,
,0.9497524499893188,,0.7005987763404846,11,131,,1.246416449546814
0.922305703163147,,0.9219219088554382,,11,131,0.24822640419006348,
,0.9592734575271606,,0.7065868377685547,12,142,,1.262384295463562
0.9607142806053162,,0.9399399161338806,,12,142,0.1846139281988144,
,0.953164279460907,,0.71856290102005,13,153,,1.1737886667251587
0.9510452151298523,,0.9309309124946594,,13,153,0.19705788791179657,
,0.9643028378486633,,0.7305389046669006,14,164,,1.0106618404388428
0.9323458075523376,,0.9339339137077332,,14,164,0.20983362197875977,
,0.9589112997055054,,0.7305389046669006,15,175,,1.2601085901260376
0.9760859608650208,,0.9609609842300415,,15,175,0.10665352642536163,
,0.952067494392395,,0.6946107745170593,16,186,,1.606317162513733
0.9782264828681946,,0.9819819927215576,,16,186,0.0783369317650795,
,0.960196852684021,,0.7664670944213867,17,197,,1.3238308429718018
0.9880228042602539,,0.9789789915084839,,17,197,0.09702558815479279,
,0.960677444934845,,0.7844311594963074,18,208,,1.3980869054794312
0.9498499035835266,,0.9849849939346313,,18,208,0.048295922577381134,
,0.9417277574539185,,0.6946107745170593,19,219,,1.9265551567077637
0.964884877204895,,0.9729729890823364,,19,219,0.09731566160917282,
,0.9597500562667847,,0.7604790329933167,20,230,,1.3886768817901611
0.9557227492332458,,0.9399399161338806,,20,230,0.23245984315872192,
,0.9630605578422546,,0.7544910311698914,21,241,,1.1645615100860596
0.9670957326889038,,0.9789789915084839,,21,241,0.06633397936820984,
,0.9630605578422546,,0.7544910311698914,22,242,,1.1645615100860596
