AUROC_train,AUROC_val,Accuracy_train,Accuracy_val,epoch,step,train_loss,val_loss
,0.7611871957778931,,0.24550898373126984,0,10,,2.1567745208740234
0.5750553607940674,,0.1621621549129486,,0,10,2.281597137451172,
,0.8629098534584045,,0.35329341888427734,1,21,,1.7858062982559204
0.7446445226669312,,0.26726725697517395,,1,21,1.9669374227523804,
,0.9083235263824463,,0.5329341292381287,2,32,,1.4673150777816772
0.847920298576355,,0.4234234094619751,,2,32,1.6415702104568481,
,0.908897340297699,,0.514970064163208,3,43,,1.5226622819900513
0.8615274429321289,,0.6156156063079834,,3,43,1.2037469148635864,
,0.9338135123252869,,0.6407185792922974,4,54,,1.1582114696502686
0.9204657077789307,,0.6966966986656189,,4,54,0.957798421382904,
,0.955521285533905,,0.6706587076187134,5,65,,0.9869645237922668
0.933832585811615,,0.7507507801055908,,5,65,0.8240102529525757,
,0.9438508749008179,,0.71257483959198,6,76,,1.108663558959961
0.9520447850227356,,0.7507507801055908,,6,76,0.6833127737045288,
,0.9482766389846802,,0.682634711265564,7,87,,1.2883567810058594
0.9607443809509277,,0.792792797088623,,7,87,0.592086911201477,
,0.938010573387146,,0.6407185792922974,8,98,,1.2272708415985107
0.9597685933113098,,0.8288288116455078,,8,98,0.5160327553749084,
,0.9534965753555298,,0.7485029697418213,9,109,,1.1079373359680176
0.9736440777778625,,0.8708708882331848,,9,109,0.38029801845550537,
,0.962550163269043,,0.7365269660949707,10,120,,1.0852510929107666
0.9861228466033936,,0.8978978991508484,,10,120,0.29728659987449646,
,0.9672872424125671,,0.772455096244812,11,131,,0.9680220484733582
0.9646973013877869,,0.9189189076423645,,11,131,0.24136416614055634,
,0.9605768918991089,,0.7544910311698914,12,142,,1.2014718055725098
0.961362898349762,,0.9339339137077332,,12,142,0.20347651839256287,
,0.9680027961730957,,0.8203592896461487,13,153,,1.0434132814407349
0.9626294374465942,,0.9729729890823364,,13,153,0.12140216678380966,
,0.9688833951950073,,0.7844311594963074,14,164,,1.2600643634796143
0.9575890898704529,,0.9369369149208069,,14,164,0.17012077569961548,
,0.9614086151123047,,0.7664670944213867,15,175,,1.3668956756591797
0.9664139151573181,,0.9339339137077332,,15,175,0.1818331927061081,
,0.9626174569129944,,0.7485029697418213,16,186,,1.421832799911499
0.9812436103820801,,0.9489489197731018,,16,186,0.20119360089302063,
,0.9636833667755127,,0.7245509028434753,17,197,,1.227041482925415
0.9757044315338135,,0.9489489197731018,,17,197,0.16258841753005981,
,0.9682949781417847,,0.7784430980682373,18,208,,1.141281008720398
0.9620212912559509,,0.9759759902954102,,18,208,0.10495864599943161,
,0.9659672975540161,,0.742514967918396,19,219,,1.346649169921875
0.9625290036201477,,0.9759759902954102,,19,219,0.0806896835565567,
,0.9653460383415222,,0.772455096244812,20,230,,1.3120529651641846
0.967124879360199,,0.9879879951477051,,20,230,0.05748429894447327,
,0.967594563961029,,0.7844311594963074,21,241,,1.354475498199463
0.9690690040588379,,0.9819819927215576,,21,241,0.05522250384092331,
,0.9753686785697937,,0.8083832263946533,22,252,,1.0440572500228882
0.9786786437034607,,0.9849849939346313,,22,252,0.059932641685009,
,0.9601251482963562,,0.772455096244812,23,263,,1.642588496208191
0.9633633494377136,,0.9849849939346313,,23,263,0.039497002959251404,
,0.9592245221138,,0.7664670944213867,24,274,,1.418143391609192
0.9729729890823364,,0.9819819927215576,,24,274,0.04877150058746338,
,0.9663764834403992,,0.7604790329933167,25,285,,1.3522731065750122
0.9535821080207825,,0.9759759902954102,,25,285,0.08431845158338547,
,0.968664824962616,,0.7604790329933167,26,296,,1.2756212949752808
0.9723440408706665,,0.9579579830169678,,26,296,0.13957592844963074,
,0.968664824962616,,0.7604790329933167,27,297,,1.2756212949752808
