AUROC_train,AUROC_val,Accuracy_train,Accuracy_val,epoch,step,train_loss,val_loss
,0.5831242799758911,,0.17365269362926483,0,10,,7.269378662109375
0.5098071694374084,,0.1111111119389534,,0,10,667.14892578125,
,0.5882172584533691,,0.14371258020401,1,21,,2.58481502532959
0.5880930423736572,,0.16516517102718353,,1,21,4.594029426574707,
,0.5525007843971252,,0.10179640352725983,2,32,,2.3702142238616943
0.5875776410102844,,0.171171173453331,,2,32,2.425934314727783,
,0.5896443128585815,,0.09580838680267334,3,43,,2.368358612060547
0.5564866662025452,,0.14414414763450623,,3,43,2.3332765102386475,
,0.5906963348388672,,0.1497005969285965,4,54,,2.3697011470794678
0.5210269689559937,,0.1411411464214325,,4,54,2.2920095920562744,
,0.5981483459472656,,0.15568862855434418,5,65,,2.346567153930664
0.5604161620140076,,0.12912912666797638,,5,65,2.2955143451690674,
,0.6127204895019531,,0.15568862855434418,6,76,,2.3456788063049316
0.547027051448822,,0.15915915369987488,,6,76,2.217158794403076,
,0.6379563808441162,,0.16167664527893066,7,87,,2.346912145614624
0.5838899612426758,,0.15915915369987488,,7,87,2.2404050827026367,
,0.641154408454895,,0.15568862855434418,8,98,,2.3582897186279297
0.593083381652832,,0.1621621549129486,,8,98,2.226377248764038,
,0.6303328275680542,,0.15568862855434418,9,109,,2.396530866622925
0.6065879464149475,,0.16516517102718353,,9,109,2.1913225650787354,
,0.6440250277519226,,0.16167664527893066,10,120,,2.3812592029571533
0.6347184181213379,,0.18618617951869965,,10,120,2.181650400161743,
,0.6324281692504883,,0.15568862855434418,11,131,,2.4219768047332764
0.6138318181037903,,0.1921921968460083,,11,131,2.1567366123199463,
,0.6320861577987671,,0.15568862855434418,12,142,,2.522057294845581
0.5997320413589478,,0.2012012004852295,,12,142,2.1344518661499023,
,0.6554654836654663,,0.1497005969285965,13,153,,2.4806292057037354
0.6138377785682678,,0.18918919563293457,,13,153,2.14300274848938,
,0.659439206123352,,0.14371258020401,14,164,,2.5006349086761475
0.6411097645759583,,0.20420420169830322,,14,164,2.16955304145813,
,0.6487525701522827,,0.13772454857826233,15,175,,2.5427725315093994
0.6459546685218811,,0.2222222238779068,,15,175,2.1077840328216553,
,0.6210592985153198,,0.13772454857826233,16,186,,2.992532968521118
0.6526133418083191,,0.20720720291137695,,16,186,2.0997793674468994,
,0.6477181315422058,,0.13772454857826233,17,197,,2.941282033920288
0.6623945832252502,,0.21021020412445068,,17,197,2.0585720539093018,
,0.6574417352676392,,0.1497005969285965,18,208,,2.4798126220703125
0.6768110394477844,,0.23723722994327545,,18,208,2.3475146293640137,
,0.6610679030418396,,0.1497005969285965,19,219,,2.496924877166748
0.6760739088058472,,0.21921922266483307,,19,219,2.121345281600952,
,0.6730156540870667,,0.14371258020401,20,230,,2.557213068008423
0.686276376247406,,0.21921922266483307,,20,230,2.062659740447998,
,0.6637671589851379,,0.14371258020401,21,241,,2.6984670162200928
0.669432520866394,,0.23723722994327545,,21,241,2.1277618408203125,
,0.6637671589851379,,0.14371258020401,22,242,,2.6984670162200928
