AUROC_train,AUROC_val,Accuracy_train,Accuracy_val,epoch,step,train_loss,val_loss
,0.4749544560909271,,0.09638553857803345,0,0,,295.4007873535156
0.47471651434898376,,0.05988023802638054,,0,0,469.4630432128906,
,0.4906140863895416,,0.10240963846445084,1,1,,284.02099609375
0.5045941472053528,,0.0928143709897995,,1,1,389.8503723144531,
,0.5016300082206726,,0.0662650614976883,2,2,,188.95538330078125
0.5162686705589294,,0.13772454857826233,,2,2,288.4085998535156,
,0.4843437373638153,,0.10240963846445084,3,3,,85.20384216308594
0.4987723231315613,,0.10179640352725983,,3,3,199.70741271972656,
,0.4821500778198242,,0.07831325381994247,4,4,,46.13614273071289
0.5182150602340698,,0.11676646769046783,,4,4,109.12281036376953,
,0.4943397641181946,,0.0662650614976883,5,5,,30.77189064025879
0.5213743448257446,,0.09880239516496658,,5,5,68.16529846191406,
,0.5157161355018616,,0.10843373835086823,6,6,,26.778411865234375
0.5117456912994385,,0.11077844351530075,,6,6,51.75140380859375,
,0.4960104823112488,,0.10240963846445084,7,7,,18.548099517822266
0.5430246591567993,,0.14670656621456146,,7,7,39.13583755493164,
,0.5010892152786255,,0.08433734625577927,8,8,,12.350944519042969
0.4971439838409424,,0.09580838680267334,,8,8,35.14661407470703,
,0.5180451273918152,,0.09036144614219666,9,9,,9.875807762145996
0.4829244613647461,,0.08682634681463242,,9,9,26.444473266601562,
,0.5298029780387878,,0.11445783078670502,10,10,,7.206602573394775
0.5162996053695679,,0.10778443515300751,,10,10,20.339637756347656,
,0.5367550253868103,,0.14457830786705017,11,11,,5.494769096374512
0.5185189247131348,,0.10778443515300751,,11,11,14.798262596130371,
,0.5253351926803589,,0.16265060007572174,12,12,,4.8743133544921875
0.5125283002853394,,0.0928143709897995,,12,12,12.459329605102539,
,0.5395833849906921,,0.11445783078670502,13,13,,4.80931282043457
0.49815821647644043,,0.08982036262750626,,13,13,9.82278823852539,
,0.5368992686271667,,0.10240963846445084,14,14,,4.6399736404418945
0.5143579244613647,,0.0928143709897995,,14,14,9.910757064819336,
,0.5364404916763306,,0.09638553857803345,15,15,,4.458525657653809
0.5196750164031982,,0.10479041934013367,,15,15,7.951930522918701,
,0.5154488682746887,,0.08433734625577927,16,16,,4.364560604095459
0.5174752473831177,,0.113772451877594,,16,16,7.74710750579834,
,0.5215315818786621,,0.09036144614219666,17,17,,4.21136999130249
0.5163294076919556,,0.10179640352725983,,17,17,7.615111351013184,
,0.5263938307762146,,0.07831325381994247,18,18,,4.031065940856934
0.5116580724716187,,0.11676646769046783,,18,18,7.480887413024902,
,0.5170992612838745,,0.0602409653365612,19,19,,3.9534084796905518
0.4877442717552185,,0.06287425011396408,,19,19,6.797425270080566,
,0.5218055248260498,,0.0602409653365612,20,20,,3.8040223121643066
0.5116443037986755,,0.09880239516496658,,20,20,6.37225866317749,
,0.5261451005935669,,0.09036144614219666,21,21,,3.614974021911621
0.4909517168998718,,0.09580838680267334,,21,21,5.707754135131836,
,0.5159713625907898,,0.10240963846445084,22,22,,3.489309310913086
0.5102882981300354,,0.11676646769046783,,22,22,5.355088710784912,
,0.5348765254020691,,0.10843373835086823,23,23,,3.306145668029785
0.5211478471755981,,0.11976047605276108,,23,23,5.251022815704346,
,0.5433944463729858,,0.10843373835086823,24,24,,3.157803773880005
0.5210277438163757,,0.11077844351530075,,24,24,5.247540473937988,
,0.5449571013450623,,0.10240963846445084,25,25,,3.073406457901001
0.48838528990745544,,0.10179640352725983,,25,25,5.053107738494873,
,0.5337413549423218,,0.10240963846445084,26,26,,2.9926841259002686
0.49494609236717224,,0.08982036262750626,,26,26,4.5268378257751465,
,0.5298998951911926,,0.10240963846445084,27,27,,2.918867349624634
0.5070219039916992,,0.12275449186563492,,27,27,4.083609104156494,
,0.5334434509277344,,0.10843373835086823,28,28,,2.8394088745117188
0.5092698335647583,,0.10479041934013367,,28,28,4.4939680099487305,
,0.5483465194702148,,0.10240963846445084,29,29,,2.7687454223632812
0.5378226637840271,,0.11077844351530075,,29,29,3.5749640464782715,
,0.5443112850189209,,0.10843373835086823,30,30,,2.7214159965515137
0.5093706846237183,,0.11976047605276108,,30,30,4.053177833557129,
,0.5402352809906006,,0.10240963846445084,31,31,,2.6882293224334717
0.5068451166152954,,0.10479041934013367,,31,31,3.8283026218414307,
,0.5474878549575806,,0.10843373835086823,32,32,,2.6787004470825195
0.5053967237472534,,0.113772451877594,,32,32,3.7689669132232666,
,0.5398989915847778,,0.10240963846445084,33,33,,2.665022134780884
0.5312886238098145,,0.10479041934013367,,33,33,3.594924211502075,
,0.514704704284668,,0.10240963846445084,34,34,,2.6550590991973877
0.4919891953468323,,0.10778443515300751,,34,34,3.347597122192383,
,0.4935142695903778,,0.09036144614219666,35,35,,2.6451504230499268
0.5276586413383484,,0.11676646769046783,,35,35,2.9087209701538086,
,0.4921809732913971,,0.09036144614219666,36,36,,2.632697582244873
0.5125254392623901,,0.113772451877594,,36,36,2.8418772220611572,
,0.4846130609512329,,0.08433734625577927,37,37,,2.627237558364868
0.4977390170097351,,0.10479041934013367,,37,37,3.0770461559295654,
,0.48435336351394653,,0.08433734625577927,38,38,,2.6181886196136475
0.5285356640815735,,0.11676646769046783,,38,38,2.7607736587524414,
,0.4823097288608551,,0.08433734625577927,39,39,,2.592785596847534
0.5260832905769348,,0.11077844351530075,,39,39,2.6371848583221436,
,0.475917249917984,,0.08433734625577927,40,40,,2.56351637840271
0.49593478441238403,,0.11077844351530075,,40,40,2.6676077842712402,
,0.4788222312927246,,0.09036144614219666,41,41,,2.5343568325042725
0.505050539970398,,0.10778443515300751,,41,41,2.7227275371551514,
,0.47133439779281616,,0.09036144614219666,42,42,,2.5111522674560547
0.5214914679527283,,0.113772451877594,,42,42,2.5794618129730225,
,0.4833538234233856,,0.09036144614219666,43,43,,2.4851248264312744
0.5412873029708862,,0.113772451877594,,43,43,2.5409035682678223,
,0.49290746450424194,,0.09036144614219666,44,44,,2.4657976627349854
0.531821608543396,,0.11077844351530075,,44,44,2.560353994369507,
,0.49592745304107666,,0.08433734625577927,45,45,,2.4529457092285156
0.5462511777877808,,0.12574850022792816,,45,45,2.440958261489868,
,0.49940815567970276,,0.08433734625577927,46,46,,2.4416444301605225
0.5415817499160767,,0.12574850022792816,,46,46,2.414022445678711,
,0.5078178644180298,,0.07831325381994247,47,47,,2.4254884719848633
0.5401518940925598,,0.11077844351530075,,47,47,2.44455623626709,
,0.5053004026412964,,0.07831325381994247,48,48,,2.4086549282073975
0.531063437461853,,0.113772451877594,,48,48,2.4230196475982666,
,0.5054383277893066,,0.07831325381994247,49,49,,2.3970377445220947
0.521929919719696,,0.113772451877594,,49,49,2.3868508338928223,
,0.5055314898490906,,0.07831325381994247,50,50,,2.389021158218384
0.5412085652351379,,0.113772451877594,,50,50,2.333428144454956,
,0.5109723806381226,,0.07831325381994247,51,51,,2.38600492477417
0.5536535978317261,,0.13173653185367584,,51,51,2.2997078895568848,
