AUROC_train,AUROC_val,Accuracy_train,Accuracy_val,epoch,step,train_loss,val_loss
,0.5234875082969666,,0.10843373835086823,0,10,,2.31418514251709
0.5002784729003906,,0.0928143709897995,,0,10,2.3150811195373535,
,0.5380812287330627,,0.10843373835086823,1,21,,2.3159639835357666
0.48402121663093567,,0.1347305327653885,,1,21,2.300548791885376,
,0.502337634563446,,0.048192769289016724,2,32,,2.315925359725952
0.47711414098739624,,0.0928143709897995,,2,32,2.3025431632995605,
,0.5170049071311951,,0.10843373835086823,3,43,,2.3126513957977295
0.4690496623516083,,0.1347305327653885,,3,43,2.296745538711548,
,0.4924069046974182,,0.048192769289016724,4,54,,2.3101441860198975
0.4594566226005554,,0.08982036262750626,,4,54,2.2976958751678467,
,0.49161750078201294,,0.10843373835086823,5,65,,2.317304849624634
0.47693273425102234,,0.13173653185367584,,5,65,2.294994354248047,
,0.5418245196342468,,0.1204819306731224,6,76,,2.3050599098205566
0.4719199538230896,,0.09580838680267334,,6,76,2.300615072250366,
,0.5057591199874878,,0.10843373835086823,7,87,,2.315408229827881
0.48540323972702026,,0.10479041934013367,,7,87,2.297142267227173,
,0.5300654172897339,,0.10843373835086823,8,98,,2.315014362335205
0.49247416853904724,,0.1347305327653885,,8,98,2.2969629764556885,
,0.48704826831817627,,0.10843373835086823,9,109,,2.3101470470428467
0.4902431070804596,,0.1347305327653885,,9,109,2.29421329498291,
,0.5042638778686523,,0.10843373835086823,10,120,,2.3117260932922363
0.4738119840621948,,0.1347305327653885,,10,120,2.294078826904297,
,0.5013667345046997,,0.10843373835086823,11,131,,2.3219823837280273
0.47224146127700806,,0.1347305327653885,,11,131,2.292792558670044,
,0.46689921617507935,,0.10843373835086823,12,142,,2.30637788772583
0.47968918085098267,,0.1347305327653885,,12,142,2.2993531227111816,
,0.5098317861557007,,0.10843373835086823,13,153,,2.310375690460205
0.48009955883026123,,0.1347305327653885,,13,153,2.2950527667999268,
,0.5092825889587402,,0.10843373835086823,14,164,,2.3162636756896973
0.49450254440307617,,0.1347305327653885,,14,164,2.2931125164031982,
,0.5187153220176697,,0.10843373835086823,15,175,,2.31606125831604
0.5073913931846619,,0.1347305327653885,,15,175,2.293630361557007,
,0.5069071054458618,,0.10843373835086823,16,186,,2.317739725112915
0.49123209714889526,,0.1347305327653885,,16,186,2.292975902557373,
,0.5237222909927368,,0.10843373835086823,17,197,,2.3231804370880127
0.4676392078399658,,0.1347305327653885,,17,197,2.29347825050354,
,0.5089319348335266,,0.10843373835086823,18,208,,2.3145971298217773
0.4766182005405426,,0.1347305327653885,,18,208,2.29252552986145,
,0.5114940404891968,,0.10843373835086823,19,219,,2.3181331157684326
0.4828232228755951,,0.1347305327653885,,19,219,2.293159246444702,
,0.5248815417289734,,0.10843373835086823,20,230,,2.3140199184417725
0.4926804304122925,,0.1347305327653885,,20,230,2.293470859527588,
,0.5001370310783386,,0.10843373835086823,21,241,,2.3216800689697266
0.5010719895362854,,0.1347305327653885,,21,241,2.293617010116577,
,0.5001370310783386,,0.10843373835086823,22,242,,2.3216800689697266
