AUROC_train,AUROC_val,Accuracy_train,Accuracy_val,epoch,step,train_loss,val_loss
,0.6696010828018188,,0.14371258020401,0,10,,2.2383289337158203
0.5238254070281982,,0.14714714884757996,,0,10,2.3073132038116455,
,0.6542320251464844,,0.21556885540485382,1,21,,2.186178684234619
0.6333839297294617,,0.23423422873020172,,1,21,2.1480185985565186,
,0.7435489892959595,,0.27544909715652466,2,32,,2.089427947998047
0.6218007802963257,,0.20720720291137695,,2,32,2.1199653148651123,
,0.7691305875778198,,0.3053892254829407,3,43,,2.0014090538024902
0.6790106296539307,,0.24024024605751038,,3,43,2.0153558254241943,
,0.8100684881210327,,0.2934131622314453,4,54,,1.857669472694397
0.7408004999160767,,0.315315306186676,,4,54,1.8988728523254395,
,0.8145450353622437,,0.401197612285614,5,65,,1.734675407409668
0.7937623858451843,,0.38138139247894287,,5,65,1.7001595497131348,
,0.8411666750907898,,0.401197612285614,6,76,,1.6224684715270996
0.7850905656814575,,0.3543543517589569,,6,76,1.6762326955795288,
,0.8604713678359985,,0.38922154903411865,7,87,,1.5541059970855713
0.8187885284423828,,0.4324324429035187,,7,87,1.595022201538086,
,0.865138053894043,,0.42514970898628235,8,98,,1.4815258979797363
0.8165560960769653,,0.4144144058227539,,8,98,1.52097487449646,
,0.8568912744522095,,0.42514970898628235,9,109,,1.5344609022140503
0.8635586500167847,,0.4654654562473297,,9,109,1.4233598709106445,
,0.8657701015472412,,0.4371257424354553,10,120,,1.5068084001541138
0.7771661281585693,,0.4444444477558136,,10,120,1.445251703262329,
,0.8609992861747742,,0.46706587076187134,11,131,,1.494537591934204
0.8300368785858154,,0.4564564526081085,,11,131,1.3716298341751099,
,0.8781964182853699,,0.4790419042110443,12,142,,1.3812668323516846
0.8609071373939514,,0.5045045018196106,,12,142,1.348370909690857,
,0.8600331544876099,,0.41916167736053467,13,153,,1.581572413444519
0.8479042649269104,,0.4864864945411682,,13,153,1.3642001152038574,
,0.8783639669418335,,0.473053902387619,14,164,,1.4250506162643433
0.8493459820747375,,0.462462455034256,,14,164,1.4044522047042847,
,0.8777254819869995,,0.49700599908828735,15,175,,1.4010921716690063
0.8642137050628662,,0.5285285115242004,,15,175,1.284323811531067,
,0.8797805905342102,,0.4910179674625397,16,186,,1.367066740989685
0.865175724029541,,0.5075075030326843,,16,186,1.298011064529419,
,0.8777197003364563,,0.49700599908828735,17,197,,1.372968077659607
0.8396353721618652,,0.46846845746040344,,17,197,1.302201271057129,
,0.872495710849762,,0.485029935836792,18,208,,1.485467791557312
0.8516696095466614,,0.5615615844726562,,18,208,1.223503828048706,
,0.8866093754768372,,0.514970064163208,19,219,,1.350755214691162
0.8713228702545166,,0.5345345139503479,,19,219,1.258518934249878,
,0.8781445622444153,,0.544910192489624,20,230,,1.40128755569458
0.8364876508712769,,0.5375375151634216,,20,230,1.2764290571212769,
,0.8854930996894836,,0.46706587076187134,21,241,,1.3373900651931763
0.8405241370201111,,0.5135135054588318,,21,241,1.2769575119018555,
,0.8792564868927002,,0.473053902387619,22,252,,1.4196630716323853
0.8779900670051575,,0.5465465188026428,,22,252,1.2167388200759888,
,0.8797280192375183,,0.4790419042110443,23,263,,1.3593549728393555
0.856137752532959,,0.5525525808334351,,23,263,1.2141915559768677,
,0.8810263872146606,,0.4910179674625397,24,274,,1.393250823020935
0.8896698951721191,,0.56456458568573,,24,274,1.173676609992981,
,0.8784080743789673,,0.485029935836792,25,285,,1.3576734066009521
0.8857515454292297,,0.56456458568573,,25,285,1.146068811416626,
,0.8794564604759216,,0.514970064163208,26,296,,1.396518588066101
0.8472736477851868,,0.5555555820465088,,26,296,1.152718424797058,
,0.8747837543487549,,0.443113774061203,27,307,,1.4594260454177856
0.8809314370155334,,0.6156156063079834,,27,307,1.1091423034667969,
,0.88152676820755,,0.49700599908828735,28,318,,1.335568904876709
0.8964635729789734,,0.5405405163764954,,28,318,1.1414788961410522,
,0.8857003450393677,,0.5089820623397827,29,329,,1.338594913482666
0.8843726515769958,,0.5615615844726562,,29,329,1.1373226642608643,
,0.8757455945014954,,0.473053902387619,30,340,,1.400272250175476
0.8622364401817322,,0.5945945978164673,,30,340,1.0954698324203491,
,0.8844776153564453,,0.538922131061554,31,351,,1.4138251543045044
0.8636044859886169,,0.5405405163764954,,31,351,1.1689318418502808,
,0.8658747673034668,,0.5209580659866333,32,362,,1.4522135257720947
0.8647313117980957,,0.5555555820465088,,32,362,1.1201279163360596,
,0.8789971470832825,,0.4910179674625397,33,373,,1.425045371055603
0.857386589050293,,0.5675675868988037,,33,373,1.0931612253189087,
,0.8829430937767029,,0.5329341292381287,34,384,,1.3675543069839478
0.8830264210700989,,0.5885885953903198,,34,384,1.1142539978027344,
,0.8850902915000916,,0.5269461274147034,35,395,,1.3669898509979248
0.8838762044906616,,0.5945945978164673,,35,395,1.0576980113983154,
,0.8629536628723145,,0.514970064163208,36,406,,1.5123779773712158
0.9070348143577576,,0.5885885953903198,,36,406,1.0125235319137573,
,0.8814935684204102,,0.5209580659866333,37,417,,1.4962830543518066
0.8752279281616211,,0.56456458568573,,37,417,1.0837241411209106,
,0.8791660070419312,,0.4910179674625397,38,428,,1.3994438648223877
0.8878402709960938,,0.6156156063079834,,38,428,1.0718766450881958,
,0.8768247365951538,,0.538922131061554,39,439,,1.4561091661453247
0.8932675719261169,,0.6036036014556885,,39,439,1.038126826286316,
,0.8780493140220642,,0.5209580659866333,40,450,,1.4244987964630127
0.8731747269630432,,0.5615615844726562,,40,450,1.0595515966415405,
,0.8807033896446228,,0.5089820623397827,41,461,,1.356943964958191
0.8843603730201721,,0.6096096038818359,,41,461,1.0301860570907593,
,0.8818733096122742,,0.5329341292381287,42,472,,1.4031128883361816
0.9027481079101562,,0.5915915966033936,,42,472,1.0263947248458862,
,0.8754799962043762,,0.49700599908828735,43,483,,1.433792233467102
0.9081542491912842,,0.5885885953903198,,43,483,1.1058048009872437,
,0.8754799962043762,,0.49700599908828735,44,484,,1.433792233467102
