AUROC_train,AUROC_val,Accuracy_train,Accuracy_val,epoch,step,train_loss,val_loss
,0.7496730089187622,,0.11976047605276108,0,10,,8.227293014526367
0.5447602868080139,,0.12012012302875519,,0,10,29.42270278930664,
,0.6231459379196167,,0.1497005969285965,1,21,,2.2451000213623047
0.5642401576042175,,0.14414414763450623,,1,21,8.294400215148926,
,0.5183583498001099,,0.1497005969285965,2,32,,2.2857248783111572
0.5345601439476013,,0.15315315127372742,,2,32,2.9985547065734863,
,0.5644111633300781,,0.17365269362926483,3,43,,2.26584792137146
0.5554717183113098,,0.171171173453331,,3,43,2.4426891803741455,
,0.5085029602050781,,0.13772454857826233,4,54,,2.289052724838257
0.5237900614738464,,0.1411411464214325,,4,54,2.389368772506714,
,0.5179344415664673,,0.13173653185367584,5,65,,2.285503625869751
0.5358313322067261,,0.16516517102718353,,5,65,2.298464298248291,
,0.5566964149475098,,0.17365269362926483,6,76,,2.263798236846924
0.5656119585037231,,0.15315315127372742,,6,76,2.2788541316986084,
,0.5543516874313354,,0.16167664527893066,7,87,,2.260592222213745
0.5825741291046143,,0.15315315127372742,,7,87,2.265589714050293,
,0.5305927991867065,,0.1497005969285965,8,98,,2.269270420074463
0.5304471254348755,,0.16816817224025726,,8,98,2.2673144340515137,
,0.6246236562728882,,0.19760479032993317,9,109,,2.182716131210327
0.5628215670585632,,0.171171173453331,,9,109,2.248896598815918,
,0.7224944233894348,,0.24550898373126984,10,120,,2.0352282524108887
0.6186924576759338,,0.22822822630405426,,10,120,2.178370237350464,
,0.6917886734008789,,0.23353293538093567,11,131,,2.053675413131714
0.6558679342269897,,0.2222222238779068,,11,131,2.100419282913208,
,0.7472821474075317,,0.23952095210552216,12,142,,1.9950236082077026
0.6387896537780762,,0.25825825333595276,,12,142,2.1919708251953125,
,0.7362985610961914,,0.27544909715652466,13,153,,1.9485338926315308
0.7011232972145081,,0.23723722994327545,,13,153,2.061479091644287,
,0.7309776544570923,,0.27544909715652466,14,164,,1.981151819229126
0.667009711265564,,0.21921922266483307,,14,164,2.0769975185394287,
,0.770393967628479,,0.3053892254829407,15,175,,1.85877525806427
0.7234160900115967,,0.27927929162979126,,15,175,2.012824296951294,
,0.8255256414413452,,0.38323354721069336,16,186,,1.800064206123352
0.7168299555778503,,0.25525525212287903,,16,186,1.9563981294631958,
,0.8851056098937988,,0.4071856141090393,17,197,,1.5357621908187866
0.7868722081184387,,0.2852852940559387,,17,197,1.8613860607147217,
,0.865721583366394,,0.5508981943130493,18,208,,1.5193262100219727
0.7926874160766602,,0.3753753900527954,,18,208,1.8450144529342651,
,0.917693018913269,,0.6167664527893066,19,219,,1.2408541440963745
0.8383986353874207,,0.48048049211502075,,19,219,1.5186952352523804,
,0.931047260761261,,0.6467065811157227,20,230,,1.1524250507354736
0.8297278881072998,,0.4534534513950348,,20,230,1.5636225938796997,
,0.9418281316757202,,0.6347305178642273,21,241,,1.0716930627822876
0.8507466912269592,,0.522522509098053,,21,241,1.398179292678833,
,0.9488418698310852,,0.7005987763404846,22,252,,0.9276183247566223
0.8834952712059021,,0.6006006002426147,,22,252,1.1944606304168701,
,0.9475674033164978,,0.7005987763404846,23,263,,0.921866238117218
0.8711130023002625,,0.56456458568573,,23,263,1.145738959312439,
,0.9514620900154114,,0.7485029697418213,24,274,,0.8601329922676086
0.9025059342384338,,0.6156156063079834,,24,274,1.1031911373138428,
,0.956175684928894,,0.71856290102005,25,285,,0.845178484916687
